frame_idx,t_rel_s,t_unix,lat,lon,alt_msl,rel_alt,roll,pitch,yaw
2566,43.868225,1783330772.121,42.1444462,-1.5884413,305.72,49.34,1.60,-10.16,203.47
2567,43.885321,1783330772.138,42.1444454,-1.5884413,305.77,49.39,1.66,-10.16,203.30
2568,43.902417,1783330772.155,42.1444445,-1.5884414,305.82,49.44,1.73,-10.17,203.13
2569,43.919513,1783330772.173,42.1444487,-1.5884444,305.22,48.84,1.79,-10.18,202.96
2570,43.936609,1783330772.190,42.1444458,-1.5884445,305.40,49.02,1.85,-10.19,202.79
2571,43.953705,1783330772.207,42.1444450,-1.5884446,305.44,49.06,1.91,-10.19,202.64
2572,43.970801,1783330772.224,42.1444442,-1.5884447,305.49,49.11,1.96,-10.21,202.54
2573,43.987897,1783330772.241,42.1444434,-1.5884448,305.53,49.15,2.02,-10.22,202.44
2574,44.004993,1783330772.258,42.1444426,-1.5884449,305.57,49.19,2.07,-10.24,202.33
2575,44.022089,1783330772.275,42.1444418,-1.5884450,305.61,49.23,2.13,-10.25,202.23
2576,44.039185,1783330772.292,42.1444410,-1.5884452,305.66,49.28,2.18,-10.26,202.12
2577,44.056281,1783330772.309,42.1444402,-1.5884453,305.70,49.32,2.23,-10.28,202.05
2578,44.073377,1783330772.326,42.1444393,-1.5884454,305.74,49.36,2.26,-10.30,202.01
2579,44.090473,1783330772.343,42.1444385,-1.5884455,305.78,49.40,2.30,-10.33,201.96
2580,44.107568,1783330772.361,42.1444377,-1.5884456,305.83,49.45,2.33,-10.35,201.92
2581,44.124664,1783330772.378,42.1444421,-1.5884499,305.08,48.70,2.36,-10.37,201.88
2582,44.141760,1783330772.395,42.1444390,-1.5884487,305.40,49.02,2.40,-10.39,201.84
2583,44.158856,1783330772.412,42.1444382,-1.5884488,305.44,49.06,2.43,-10.41,201.80
2584,44.175952,1783330772.429,42.1444374,-1.5884489,305.49,49.11,2.46,-10.43,201.78
2585,44.193048,1783330772.446,42.1444365,-1.5884490,305.53,49.15,2.50,-10.45,201.76
2586,44.210144,1783330772.463,42.1444357,-1.5884491,305.57,49.19,2.53,-10.47,201.73
2587,44.227240,1783330772.480,42.1444349,-1.5884492,305.61,49.23,2.56,-10.49,201.71
2588,44.244336,1783330772.497,42.1444340,-1.5884493,305.65,49.27,2.59,-10.51,201.68
2589,44.261432,1783330772.514,42.1444332,-1.5884495,305.70,49.32,2.62,-10.53,201.69
2590,44.278528,1783330772.532,42.1444324,-1.5884496,305.74,49.36,2.65,-10.57,201.70
2591,44.295624,1783330772.549,42.1444315,-1.5884497,305.78,49.40,2.67,-10.60,201.70
2592,44.312720,1783330772.566,42.1444360,-1.5884508,305.38,49.00,2.70,-10.63,201.71
2593,44.329816,1783330772.583,42.1444350,-1.5884554,304.93,48.55,2.72,-10.66,201.72
2594,44.346912,1783330772.600,42.1444319,-1.5884529,305.40,49.02,2.75,-10.69,201.73
2595,44.364008,1783330772.617,42.1444311,-1.5884531,305.44,49.06,2.75,-10.69,201.75
2596,44.381104,1783330772.634,42.1444302,-1.5884532,305.48,49.10,2.74,-10.70,201.78
2597,44.398200,1783330772.651,42.1444293,-1.5884533,305.52,49.14,2.73,-10.71,201.80
2598,44.415296,1783330772.668,42.1444284,-1.5884535,305.56,49.18,2.73,-10.71,201.82
2599,44.432392,1783330772.685,42.1444275,-1.5884536,305.60,49.22,2.72,-10.72,201.85
2600,44.449488,1783330772.702,42.1444267,-1.5884538,305.65,49.27,2.72,-10.72,201.87
2601,44.466584,1783330772.720,42.1444258,-1.5884539,305.69,49.31,2.72,-10.77,201.90
2602,44.483680,1783330772.737,42.1444249,-1.5884541,305.73,49.35,2.72,-10.81,201.93
2603,44.500775,1783330772.754,42.1444240,-1.5884542,305.77,49.39,2.73,-10.86,201.97
2604,44.517871,1783330772.771,42.1444285,-1.5884566,305.22,48.84,2.73,-10.90,202.00
2605,44.534967,1783330772.788,42.1444252,-1.5884573,305.36,48.98,2.73,-10.95,202.03
2606,44.552063,1783330772.805,42.1444244,-1.5884575,305.39,49.01,2.73,-10.98,202.06
2607,44.569159,1783330772.822,42.1444235,-1.5884576,305.43,49.05,2.74,-10.98,202.09
2608,44.586255,1783330772.839,42.1444227,-1.5884578,305.46,49.08,2.74,-10.98,202.13
2609,44.603351,1783330772.856,42.1444219,-1.5884579,305.50,49.12,2.75,-10.99,202.17
2610,44.620447,1783330772.873,42.1444211,-1.5884580,305.54,49.16,2.75,-10.99,202.20
2611,44.637543,1783330772.891,42.1444202,-1.5884582,305.57,49.19,2.76,-10.99,202.24
2612,44.654639,1783330772.908,42.1444194,-1.5884583,305.61,49.23,2.76,-10.99,202.27
2613,44.671735,1783330772.925,42.1444186,-1.5884585,305.64,49.26,2.76,-10.99,202.29
2614,44.688831,1783330772.942,42.1444178,-1.5884586,305.68,49.30,2.75,-10.99,202.32
2615,44.705927,1783330772.959,42.1444170,-1.5884588,305.71,49.33,2.75,-11.00,202.34
2616,44.723023,1783330772.976,42.1444161,-1.5884589,305.75,49.37,2.74,-11.00,202.37
2617,44.740119,1783330772.993,42.1444206,-1.5884619,305.14,48.76,2.74,-11.00,202.39
2618,44.757215,1783330773.010,42.1444173,-1.5884622,305.32,48.94,2.73,-11.02,202.41
2619,44.774311,1783330773.027,42.1444162,-1.5884624,305.37,48.99,2.72,-11.05,202.42
2620,44.791407,1783330773.044,42.1444152,-1.5884626,305.41,49.03,2.71,-11.09,202.43
2621,44.808503,1783330773.062,42.1444141,-1.5884628,305.46,49.08,2.70,-11.12,202.44
2622,44.825599,1783330773.079,42.1444130,-1.5884630,305.51,49.13,2.69,-11.16,202.45
2623,44.842695,1783330773.096,42.1444120,-1.5884632,305.55,49.17,2.68,-11.19,202.46
2624,44.859791,1783330773.113,42.1444109,-1.5884634,305.60,49.22,2.67,-11.20,202.48
2625,44.876887,1783330773.130,42.1444098,-1.5884637,305.64,49.26,2.66,-11.21,202.50
2626,44.893983,1783330773.147,42.1444088,-1.5884639,305.69,49.31,2.65,-11.22,202.53
2627,44.911078,1783330773.164,42.1444077,-1.5884641,305.74,49.36,2.64,-11.23,202.55
2628,44.928174,1783330773.181,42.1444121,-1.5884692,304.90,48.52,2.63,-11.23,202.58
2629,44.945270,1783330773.198,42.1444089,-1.5884673,305.32,48.94,2.62,-11.24,202.61
2630,44.962366,1783330773.215,42.1444079,-1.5884675,305.36,48.98,2.62,-11.27,202.62
2631,44.979462,1783330773.232,42.1444069,-1.5884677,305.40,49.02,2.62,-11.32,202.64
2632,44.996558,1783330773.250,42.1444059,-1.5884679,305.44,49.06,2.62,-11.36,202.66
2633,45.013654,1783330773.267,42.1444049,-1.5884681,305.47,49.09,2.61,-11.40,202.68
2634,45.030750,1783330773.284,42.1444039,-1.5884683,305.51,49.13,2.61,-11.44,202.69
2635,45.047846,1783330773.301,42.1444029,-1.5884685,305.55,49.17,2.61,-11.48,202.71
2636,45.064942,1783330773.318,42.1444019,-1.5884687,305.59,49.21,2.60,-11.49,202.73
2637,45.082038,1783330773.335,42.1444010,-1.5884689,305.63,49.25,2.59,-11.49,202.75
2638,45.099134,1783330773.352,42.1444000,-1.5884691,305.67,49.29,2.58,-11.50,202.77
2639,45.116230,1783330773.369,42.1444048,-1.5884709,305.18,48.80,2.58,-11.50,202.79
2640,45.133326,1783330773.386,42.1444010,-1.5884723,305.27,48.89,2.57,-11.51,202.81
2641,45.150422,1783330773.403,42.1444000,-1.5884726,305.31,48.93,2.56,-11.51,202.83
2642,45.167518,1783330773.421,42.1443990,-1.5884728,305.35,48.97,2.55,-11.55,202.83
2643,45.184614,1783330773.438,42.1443980,-1.5884730,305.39,49.01,2.54,-11.58,202.82
2644,45.201710,1783330773.455,42.1443970,-1.5884733,305.42,49.04,2.53,-11.61,202.82
2645,45.218806,1783330773.472,42.1443960,-1.5884735,305.46,49.08,2.52,-11.64,202.82
2646,45.235902,1783330773.489,42.1443949,-1.5884737,305.50,49.12,2.52,-11.67,202.81
2647,45.252998,1783330773.506,42.1443939,-1.5884740,305.54,49.16,2.51,-11.69,202.82
2648,45.270094,1783330773.523,42.1443929,-1.5884742,305.58,49.20,2.51,-11.71,202.84
2649,45.287190,1783330773.540,42.1443919,-1.5884744,305.61,49.23,2.51,-11.73,202.87
2650,45.304285,1783330773.557,42.1443909,-1.5884747,305.65,49.27,2.50,-11.74,202.89
2651,45.321381,1783330773.574,42.1443963,-1.5884780,304.97,48.59,2.50,-11.76,202.92
2652,45.338477,1783330773.591,42.1443924,-1.5884787,305.14,48.76,2.50,-11.77,202.95
2653,45.355573,1783330773.609,42.1443913,-1.5884789,305.19,48.81,2.49,-11.79,202.96
2654,45.372669,1783330773.626,42.1443902,-1.5884790,305.24,48.86,2.48,-11.82,202.96
2655,45.389765,1783330773.643,42.1443891,-1.5884792,305.29,48.91,2.46,-11.85,202.97
2656,45.406861,1783330773.660,42.1443880,-1.5884794,305.33,48.95,2.45,-11.88,202.97
2657,45.423957,1783330773.677,42.1443869,-1.5884796,305.38,49.00,2.43,-11.91,202.98
2658,45.441053,1783330773.694,42.1443858,-1.5884798,305.43,49.05,2.42,-11.94,202.98
2659,45.458149,1783330773.711,42.1443847,-1.5884800,305.48,49.10,2.40,-11.95,202.99
2660,45.475245,1783330773.728,42.1443836,-1.5884802,305.53,49.15,2.39,-11.94,203.00
2661,45.492341,1783330773.745,42.1443825,-1.5884804,305.58,49.20,2.37,-11.93,203.02
2662,45.509437,1783330773.762,42.1443814,-1.5884806,305.63,49.25,2.35,-11.93,203.03
2663,45.526533,1783330773.780,42.1443863,-1.5884852,304.83,48.45,2.34,-11.92,203.04
2664,45.543629,1783330773.797,42.1443828,-1.5884842,305.15,48.77,2.32,-11.91,203.06
2665,45.560725,1783330773.814,42.1443818,-1.5884845,305.19,48.81,2.31,-11.91,203.08
2666,45.577821,1783330773.831,42.1443808,-1.5884847,305.23,48.85,2.30,-11.90,203.10
2667,45.594917,1783330773.848,42.1443798,-1.5884849,305.27,48.89,2.29,-11.90,203.12
2668,45.612013,1783330773.865,42.1443788,-1.5884851,305.31,48.93,2.28,-11.89,203.14
2669,45.629109,1783330773.882,42.1443778,-1.5884853,305.35,48.97,2.26,-11.89,203.17
2670,45.646205,1783330773.899,42.1443768,-1.5884855,305.39,49.01,2.25,-11.88,203.19
2671,45.663301,1783330773.916,42.1443758,-1.5884857,305.43,49.05,2.23,-11.90,203.19
2672,45.680397,1783330773.933,42.1443748,-1.5884860,305.48,49.10,2.20,-11.92,203.19
2673,45.697492,1783330773.950,42.1443738,-1.5884862,305.52,49.14,2.17,-11.94,203.19
2674,45.714588,1783330773.968,42.1443727,-1.5884864,305.56,49.18,2.14,-11.97,203.18
2675,45.731684,1783330773.985,42.1443717,-1.5884866,305.60,49.22,2.12,-11.99,203.18
2676,45.748780,1783330774.002,42.1443763,-1.5884918,304.76,48.38,2.09,-12.01,203.18
2677,45.765876,1783330774.019,42.1443730,-1.5884903,305.12,48.74,2.07,-12.04,203.19
2678,45.782972,1783330774.036,42.1443719,-1.5884906,305.17,48.79,2.05,-12.07,203.19
2679,45.800068,1783330774.053,42.1443707,-1.5884908,305.21,48.83,2.04,-12.09,203.20
2680,45.817164,1783330774.070,42.1443695,-1.5884911,305.26,48.88,2.02,-12.12,203.20
2681,45.834260,1783330774.087,42.1443684,-1.5884913,305.30,48.92,2.00,-12.15,203.21
2682,45.851356,1783330774.104,42.1443672,-1.5884916,305.35,48.97,1.99,-12.17,203.21
2683,45.868452,1783330774.121,42.1443661,-1.5884918,305.39,49.01,1.97,-12.19,203.19
2684,45.885548,1783330774.139,42.1443649,-1.5884921,305.44,49.06,1.95,-12.21,203.18
2685,45.902644,1783330774.156,42.1443638,-1.5884924,305.48,49.10,1.93,-12.22,203.17
2686,45.919740,1783330774.173,42.1443626,-1.5884926,305.53,49.15,1.91,-12.24,203.15
2687,45.936836,1783330774.190,42.1443634,-1.5884960,305.13,48.75,1.89,-12.26,203.14
2688,45.953932,1783330774.207,42.1443624,-1.5884963,305.16,48.78,1.87,-12.27,203.13
2689,45.971028,1783330774.224,42.1443613,-1.5884965,305.20,48.82,1.83,-12.28,203.13
2690,45.988124,1783330774.241,42.1443603,-1.5884968,305.23,48.85,1.80,-12.29,203.12
2691,46.005220,1783330774.258,42.1443593,-1.5884971,305.27,48.89,1.77,-12.29,203.12
2692,46.022316,1783330774.275,42.1443582,-1.5884974,305.30,48.92,1.73,-12.30,203.12
2693,46.039412,1783330774.292,42.1443572,-1.5884977,305.33,48.95,1.70,-12.31,203.11
2694,46.056508,1783330774.310,42.1443561,-1.5884979,305.37,48.99,1.68,-12.31,203.11
2695,46.073604,1783330774.327,42.1443551,-1.5884982,305.40,49.02,1.69,-12.31,203.11
2696,46.090699,1783330774.344,42.1443540,-1.5884985,305.44,49.06,1.69,-12.31,203.11
2697,46.107795,1783330774.361,42.1443530,-1.5884988,305.47,49.09,1.69,-12.30,203.12
2698,46.124891,1783330774.378,42.1443520,-1.5884991,305.51,49.13,1.70,-12.30,203.12
2699,46.141987,1783330774.395,42.1443528,-1.5885025,305.11,48.73,1.70,-12.30,203.12
2700,46.159083,1783330774.412,42.1443517,-1.5885028,305.14,48.76,1.71,-12.30,203.12
2701,46.176179,1783330774.429,42.1443507,-1.5885031,305.18,48.80,1.73,-12.31,203.12
2702,46.193275,1783330774.446,42.1443496,-1.5885034,305.21,48.83,1.74,-12.31,203.12
2703,46.210371,1783330774.463,42.1443485,-1.5885037,305.25,48.87,1.76,-12.31,203.13
2704,46.227467,1783330774.480,42.1443475,-1.5885040,305.28,48.90,1.77,-12.32,203.13
2705,46.244563,1783330774.498,42.1443464,-1.5885043,305.31,48.93,1.79,-12.32,203.13
2706,46.261659,1783330774.515,42.1443453,-1.5885046,305.35,48.97,1.80,-12.31,203.13
2707,46.278755,1783330774.532,42.1443442,-1.5885049,305.38,49.00,1.81,-12.30,203.13
2708,46.295851,1783330774.549,42.1443432,-1.5885052,305.42,49.04,1.82,-12.29,203.13
2709,46.312947,1783330774.566,42.1443421,-1.5885055,305.45,49.07,1.83,-12.28,203.12
2710,46.330043,1783330774.583,42.1443410,-1.5885058,305.49,49.11,1.84,-12.27,203.12
2711,46.347139,1783330774.600,42.1443418,-1.5885091,305.10,48.72,1.85,-12.26,203.12
2712,46.364235,1783330774.617,42.1443407,-1.5885094,305.13,48.75,1.86,-12.26,203.12
2713,46.381331,1783330774.634,42.1443396,-1.5885097,305.17,48.79,1.87,-12.26,203.12
2714,46.398427,1783330774.651,42.1443385,-1.5885101,305.20,48.82,1.88,-12.27,203.11
2715,46.415523,1783330774.669,42.1443374,-1.5885104,305.23,48.85,1.88,-12.27,203.11
2716,46.432619,1783330774.686,42.1443363,-1.5885107,305.27,48.89,1.89,-12.27,203.11
2717,46.449715,1783330774.703,42.1443352,-1.5885110,305.30,48.92,1.90,-12.27,203.11
2718,46.466811,1783330774.720,42.1443341,-1.5885114,305.33,48.95,1.92,-12.24,203.12
2719,46.483906,1783330774.737,42.1443330,-1.5885117,305.37,48.99,1.93,-12.22,203.12
2720,46.501002,1783330774.754,42.1443319,-1.5885120,305.40,49.02,1.95,-12.19,203.13
2721,46.518098,1783330774.771,42.1443308,-1.5885123,305.43,49.05,1.96,-12.16,203.14
2722,46.535194,1783330774.788,42.1443315,-1.5885157,305.04,48.66,1.98,-12.14,203.14
2723,46.552290,1783330774.805,42.1443305,-1.5885160,305.07,48.69,1.99,-12.11,203.15
2724,46.569386,1783330774.822,42.1443295,-1.5885163,305.10,48.72,2.00,-12.08,203.17
2725,46.586482,1783330774.839,42.1443285,-1.5885166,305.13,48.75,2.01,-12.05,203.19
2726,46.603578,1783330774.857,42.1443275,-1.5885169,305.16,48.78,2.02,-12.02,203.21
2727,46.620674,1783330774.874,42.1443264,-1.5885172,305.19,48.81,2.03,-11.99,203.22
2728,46.637770,1783330774.891,42.1443254,-1.5885175,305.22,48.84,2.04,-11.96,203.24
2729,46.654866,1783330774.908,42.1443244,-1.5885178,305.25,48.87,2.05,-11.94,203.25
2730,46.671962,1783330774.925,42.1443234,-1.5885181,305.28,48.90,2.04,-11.96,203.25
2731,46.689058,1783330774.942,42.1443224,-1.5885184,305.31,48.93,2.03,-11.97,203.25
2732,46.706154,1783330774.959,42.1443214,-1.5885187,305.34,48.96,2.02,-11.98,203.24
2733,46.723250,1783330774.976,42.1443203,-1.5885190,305.37,48.99,2.01,-11.99,203.24
2734,46.740346,1783330774.993,42.1443193,-1.5885193,305.40,49.02,2.00,-12.00,203.24
2735,46.757442,1783330775.010,42.1443200,-1.5885227,304.99,48.61,2.00,-12.00,203.25
2736,46.774538,1783330775.028,42.1443187,-1.5885231,305.03,48.65,1.99,-11.99,203.28
2737,46.791634,1783330775.045,42.1443175,-1.5885235,305.07,48.69,1.98,-11.97,203.31
2738,46.808730,1783330775.062,42.1443162,-1.5885239,305.11,48.73,1.98,-11.96,203.33
2739,46.825826,1783330775.079,42.1443149,-1.5885242,305.15,48.77,1.97,-11.94,203.36
2740,46.842922,1783330775.096,42.1443136,-1.5885246,305.19,48.81,1.96,-11.92,203.38
2741,46.860018,1783330775.113,42.1443123,-1.5885250,305.23,48.85,1.97,-11.93,203.39
2742,46.877113,1783330775.130,42.1443110,-1.5885254,305.26,48.88,1.98,-11.95,203.38
2743,46.894209,1783330775.147,42.1443098,-1.5885258,305.30,48.92,2.00,-11.97,203.38
2744,46.911305,1783330775.164,42.1443085,-1.5885261,305.34,48.96,2.01,-11.98,203.38
2745,46.928401,1783330775.181,42.1443072,-1.5885265,305.38,49.00,2.02,-12.00,203.37
2746,46.945497,1783330775.198,42.1443079,-1.5885301,304.97,48.59,2.04,-12.02,203.37
2747,46.962593,1783330775.216,42.1443065,-1.5885305,305.01,48.63,2.04,-12.04,203.38
2748,46.979689,1783330775.233,42.1443052,-1.5885309,305.05,48.67,2.05,-12.07,203.40
2749,46.996785,1783330775.250,42.1443039,-1.5885312,305.09,48.71,2.05,-12.09,203.41
2750,47.013881,1783330775.267,42.1443026,-1.5885316,305.13,48.75,2.05,-12.12,203.42
2751,47.030977,1783330775.284,42.1443012,-1.5885320,305.16,48.78,2.06,-12.14,203.44
2752,47.048073,1783330775.301,42.1442999,-1.5885324,305.20,48.82,2.06,-12.17,203.45
2753,47.065169,1783330775.318,42.1442986,-1.5885327,305.24,48.86,2.03,-12.15,203.46
2754,47.082265,1783330775.335,42.1442973,-1.5885331,305.28,48.90,2.00,-12.13,203.46
2755,47.099361,1783330775.352,42.1442959,-1.5885335,305.32,48.94,1.97,-12.11,203.47
2756,47.116457,1783330775.369,42.1443017,-1.5885347,304.86,48.48,1.94,-12.09,203.47
2757,47.133553,1783330775.387,42.1442965,-1.5885368,304.94,48.56,1.91,-12.08,203.48
2758,47.150649,1783330775.404,42.1442953,-1.5885372,304.97,48.59,1.89,-12.06,203.48
2759,47.167745,1783330775.421,42.1442941,-1.5885376,305.01,48.63,1.92,-12.04,203.48
2760,47.184841,1783330775.438,42.1442930,-1.5885380,305.04,48.66,1.95,-12.02,203.48
2761,47.201937,1783330775.455,42.1442918,-1.5885383,305.07,48.69,1.99,-12.00,203.47
2762,47.219033,1783330775.472,42.1442906,-1.5885387,305.10,48.72,2.02,-11.98,203.47
2763,47.236129,1783330775.489,42.1442894,-1.5885391,305.14,48.76,2.06,-11.96,203.47
2764,47.253225,1783330775.506,42.1442882,-1.5885395,305.17,48.79,2.08,-11.93,203.48
2765,47.270320,1783330775.523,42.1442870,-1.5885398,305.20,48.82,2.08,-11.88,203.49
2766,47.287416,1783330775.540,42.1442858,-1.5885402,305.23,48.85,2.07,-11.83,203.51
2767,47.304512,1783330775.558,42.1442846,-1.5885406,305.27,48.89,2.07,-11.78,203.53
2768,47.321608,1783330775.575,42.1442834,-1.5885410,305.30,48.92,2.07,-11.73,203.54
2769,47.338704,1783330775.592,42.1442839,-1.5885441,304.95,48.57,2.06,-11.68,203.56
2770,47.355800,1783330775.609,42.1442826,-1.5885445,304.98,48.60,2.05,-11.63,203.57
2771,47.372896,1783330775.626,42.1442814,-1.5885449,305.00,48.62,2.02,-11.59,203.58
2772,47.389992,1783330775.643,42.1442802,-1.5885453,305.03,48.65,2.00,-11.56,203.58
2773,47.407088,1783330775.660,42.1442790,-1.5885457,305.06,48.68,1.98,-11.52,203.59
2774,47.424184,1783330775.677,42.1442778,-1.5885461,305.09,48.71,1.95,-11.48,203.59
2775,47.441280,1783330775.694,42.1442766,-1.5885465,305.11,48.73,1.93,-11.44,203.60
2776,47.458376,1783330775.711,42.1442754,-1.5885469,305.14,48.76,1.92,-11.38,203.60
2777,47.475472,1783330775.728,42.1442742,-1.5885473,305.17,48.79,1.93,-11.29,203.61
2778,47.492568,1783330775.746,42.1442730,-1.5885477,305.20,48.82,1.94,-11.20,203.61
2779,47.509664,1783330775.763,42.1442718,-1.5885482,305.22,48.84,1.94,-11.11,203.61
2780,47.526760,1783330775.780,42.1442706,-1.5885486,305.25,48.87,1.95,-11.02,203.62
2781,47.543856,1783330775.797,42.1442709,-1.5885517,304.91,48.53,1.96,-10.93,203.62
2782,47.560952,1783330775.814,42.1442698,-1.5885521,304.93,48.55,1.94,-10.84,203.62
2783,47.578048,1783330775.831,42.1442687,-1.5885524,304.96,48.58,1.91,-10.74,203.61
2784,47.595144,1783330775.848,42.1442676,-1.5885528,304.99,48.61,1.89,-10.64,203.61
2785,47.612240,1783330775.865,42.1442665,-1.5885532,305.01,48.63,1.86,-10.54,203.61
2786,47.629336,1783330775.882,42.1442654,-1.5885536,305.04,48.66,1.84,-10.45,203.60
2787,47.646432,1783330775.899,42.1442643,-1.5885540,305.07,48.69,1.81,-10.35,203.60
2788,47.663528,1783330775.917,42.1442632,-1.5885544,305.09,48.71,1.81,-10.24,203.60
2789,47.680623,1783330775.934,42.1442621,-1.5885548,305.12,48.74,1.81,-10.12,203.59
2790,47.697719,1783330775.951,42.1442610,-1.5885552,305.15,48.77,1.81,-10.01,203.59
2791,47.714815,1783330775.968,42.1442598,-1.5885555,305.17,48.79,1.81,-9.89,203.59
2792,47.731911,1783330775.985,42.1442587,-1.5885559,305.20,48.82,1.81,-9.78,203.58
2793,47.749007,1783330776.002,42.1442576,-1.5885563,305.22,48.84,1.81,-9.66,203.58
2794,47.766103,1783330776.019,42.1442622,-1.5885606,304.53,48.15,1.83,-9.54,203.58
2795,47.783199,1783330776.036,42.1442580,-1.5885595,304.87,48.49,1.84,-9.42,203.57
2796,47.800295,1783330776.053,42.1442565,-1.5885601,304.91,48.53,1.86,-9.30,203.57
2797,47.817391,1783330776.070,42.1442550,-1.5885606,304.94,48.56,1.87,-9.18,203.57
2798,47.834487,1783330776.087,42.1442534,-1.5885611,304.98,48.60,1.89,-9.06,203.56
2799,47.851583,1783330776.105,42.1442519,-1.5885617,305.01,48.63,1.90,-8.96,203.56
2800,47.868679,1783330776.122,42.1442503,-1.5885622,305.05,48.67,1.90,-8.92,203.56
2801,47.885775,1783330776.139,42.1442488,-1.5885627,305.08,48.70,1.89,-8.88,203.55
2802,47.902871,1783330776.156,42.1442473,-1.5885633,305.12,48.74,1.89,-8.84,203.55
2803,47.919967,1783330776.173,42.1442457,-1.5885638,305.15,48.77,1.89,-8.80,203.55
2804,47.937063,1783330776.190,42.1442459,-1.5885671,304.81,48.43,1.88,-8.76,203.54
2805,47.954159,1783330776.207,42.1442446,-1.5885675,304.84,48.46,1.88,-8.70,203.54
2806,47.971255,1783330776.224,42.1442434,-1.5885680,304.86,48.48,1.88,-8.59,203.55
2807,47.988351,1783330776.241,42.1442421,-1.5885684,304.89,48.51,1.88,-8.49,203.56
2808,48.005447,1783330776.258,42.1442409,-1.5885688,304.92,48.54,1.87,-8.38,203.56
2809,48.022543,1783330776.276,42.1442396,-1.5885693,304.95,48.57,1.87,-8.27,203.57
2810,48.039639,1783330776.293,42.1442384,-1.5885697,304.98,48.60,1.87,-8.16,203.58
2811,48.056735,1783330776.310,42.1442371,-1.5885701,305.01,48.63,1.87,-8.06,203.58
2812,48.073830,1783330776.327,42.1442359,-1.5885705,305.03,48.65,1.87,-7.97,203.57
2813,48.090926,1783330776.344,42.1442346,-1.5885710,305.06,48.68,1.87,-7.89,203.56
2814,48.108022,1783330776.361,42.1442334,-1.5885714,305.09,48.71,1.86,-7.80,203.56
2815,48.125118,1783330776.378,42.1442321,-1.5885718,305.12,48.74,1.86,-7.71,203.55
2816,48.142214,1783330776.395,42.1442325,-1.5885751,304.78,48.40,1.86,-7.62,203.54
2817,48.159310,1783330776.412,42.1442312,-1.5885755,304.80,48.42,1.84,-7.55,203.54
2818,48.176406,1783330776.429,42.1442300,-1.5885759,304.83,48.45,1.81,-7.50,203.53
2819,48.193502,1783330776.447,42.1442288,-1.5885764,304.85,48.47,1.79,-7.44,203.52
2820,48.210598,1783330776.464,42.1442275,-1.5885768,304.88,48.50,1.76,-7.38,203.51
